Modulo,Tabela,Descricao_Tabela,Coluna,Tipo,Eh_Chave_Primaria,Tabela_Relacionada (Chave Estrangeira),Observacoes
"Comercial / Vendas / Compras","R4","Tabela do Sistema Petrus","R4_VALOR_ULTIMO_PAGAMENTO","numeric(9)","NAO","","Campo monetário"
"Comercial / Vendas / Compras","R4","Tabela do Sistema Petrus","N49_ID","int(4)","NAO","N49",""
"Comercial / Vendas / Compras","R4","Tabela do Sistema Petrus","R4_CODIGO","int(4)","NAO","",""
"Comercial / Vendas / Compras","R4","Tabela do Sistema Petrus","RR1_ID","int(4)","NAO","RR1",""
"Comercial / Vendas / Compras","R4","Tabela do Sistema Petrus","R4_MOSTRUARIO","bit(1)","NAO","",""
"Comercial / Vendas / Compras","R4","Tabela do Sistema Petrus","R4_DATA_MOSTRUARIO","datetime(8)","NAO","",""
"Comercial / Vendas / Compras","R4","Tabela do Sistema Petrus","R4_OBS_MOSTRUARIO","varchar(-1)","NAO","",""
"Comercial / Vendas / Compras","R4","Tabela do Sistema Petrus","R4_USUARIO_FV","varchar(50)","NAO","",""
"Comercial / Vendas / Compras","R4","Tabela do Sistema Petrus","R4_SENHA_FV","varchar(20)","NAO","",""
"Comercial / Vendas / Compras","R4","Tabela do Sistema Petrus","R4_FV","bit(1)","NAO","",""
"Comercial / Vendas / Compras","R4","Tabela do Sistema Petrus","R4_DIGITAR_VOLUME","bit(1)","NAO","",""
"Comercial / Vendas / Compras","R4","Tabela do Sistema Petrus","R4_COMISSAO_MAXIMA","numeric(9)","NAO","",""
"Comercial / Vendas / Compras","R4","Tabela do Sistema Petrus","R4_TIPO_FATURAMENTO_MINIMO","varchar(10)","NAO","",""
"Comercial / Vendas / Compras","R4","Tabela do Sistema Petrus","R4_FRETE_ESPECIAL_SP","bit(1)","NAO","",""
"Comercial / Vendas / Compras","R4","Tabela do Sistema Petrus","R4_EXPORTACAO","bit(1)","NAO","",""
"Comercial / Vendas / Compras","R43","Tabela do Sistema Petrus","R43_ID","int(4)","SIM","",""
"Comercial / Vendas / Compras","R43","Tabela do Sistema Petrus","S1_ID","int(4)","NAO","S1",""
"Comercial / Vendas / Compras","R43","Tabela do Sistema Petrus","R43_DESCRICAO","varchar(50)","NAO","",""
"Comercial / Vendas / Compras","R43","Tabela do Sistema Petrus","R43_TIPO","varchar(15)","NAO","",""
"Comercial / Vendas / Compras","R43","Tabela do Sistema Petrus","R43_SELECIONE","bit(1)","NAO","",""
"Comercial / Vendas / Compras","R43","Tabela do Sistema Petrus","R43_DATA_INICIAL","datetime(8)","NAO","",""
"Comercial / Vendas / Compras","R43","Tabela do Sistema Petrus","R43_DATA_FINAL","datetime(8)","NAO","",""
"Comercial / Vendas / Compras","R43","Tabela do Sistema Petrus","R43_DATA_INCLUSAO","datetime(8)","NAO","",""
"Comercial / Vendas / Compras","R43","Tabela do Sistema Petrus","R43_DATA_ALTERACAO","datetime(8)","NAO","",""
"Comercial / Vendas / Compras","R43","Tabela do Sistema Petrus","R43_USUARIO_INCLUSAO","varchar(50)","NAO","",""
"Comercial / Vendas / Compras","R43","Tabela do Sistema Petrus","R43_USUARIO_ALTERACAO","varchar(50)","NAO","",""
"Comercial / Vendas / Compras","R43","Tabela do Sistema Petrus","R43_DATA_BLOQUEIO","datetime(8)","NAO","",""
"Comercial / Vendas / Compras","R43","Tabela do Sistema Petrus","R43_DATA_REATIVACAO","datetime(8)","NAO","",""
"Comercial / Vendas / Compras","R43","Tabela do Sistema Petrus","R43_STATUS","varchar(20)","NAO","","Máquina de estados (Aberto, Fechado, etc)"
"Comercial / Vendas / Compras","R47","Tabela do Sistema Petrus","R47_ID","int(4)","SIM","",""
"Comercial / Vendas / Compras","R47","Tabela do Sistema Petrus","S1_ID","int(4)","NAO","S1",""
"Comercial / Vendas / Compras","R47","Tabela do Sistema Petrus","R47_TIPO","varchar(15)","NAO","",""
"Comercial / Vendas / Compras","R47","Tabela do Sistema Petrus","R47_EMAIL","varchar(500)","NAO","",""
"Comercial / Vendas / Compras","R47","Tabela do Sistema Petrus","R47_CONTATO","varchar(100)","NAO","",""
"Comercial / Vendas / Compras","R47","Tabela do Sistema Petrus","R2_ID","int(4)","NAO","R2",""
"Comercial / Vendas / Compras","R47","Tabela do Sistema Petrus","R47_SELECIONE","bit(1)","NAO","",""
"Comercial / Vendas / Compras","R47","Tabela do Sistema Petrus","R47_DATA_INCLUSAO","datetime(8)","NAO","",""
"Comercial / Vendas / Compras","R47","Tabela do Sistema Petrus","R47_DATA_ALTERACAO","datetime(8)","NAO","",""
"Comercial / Vendas / Compras","R47","Tabela do Sistema Petrus","R47_USUARIO_INCLUSAO","varchar(50)","NAO","",""
"Comercial / Vendas / Compras","R47","Tabela do Sistema Petrus","R47_USUARIO_ALTERACAO","varchar(50)","NAO","",""
"Comercial / Vendas / Compras","R48","Tabela do Sistema Petrus","R48_ID","int(4)","SIM","",""
"Comercial / Vendas / Compras","R48","Tabela do Sistema Petrus","S1_ID","int(4)","NAO","S1",""
"Comercial / Vendas / Compras","R48","Tabela do Sistema Petrus","R48_TIPO","varchar(15)","NAO","",""
"Comercial / Vendas / Compras","R48","Tabela do Sistema Petrus","R48_DDI","varchar(5)","NAO","",""
"Comercial / Vendas / Compras","R48","Tabela do Sistema Petrus","R48_DDD","varchar(5)","NAO","",""
"Comercial / Vendas / Compras","R48","Tabela do Sistema Petrus","R48_TELEFONE","varchar(20)","NAO","",""
"Comercial / Vendas / Compras","R48","Tabela do Sistema Petrus","R48_CONTATO","varchar(100)","NAO","",""
"Comercial / Vendas / Compras","R48","Tabela do Sistema Petrus","R2_ID","int(4)","NAO","R2",""
"Comercial / Vendas / Compras","R48","Tabela do Sistema Petrus","R48_SELECIONE","bit(1)","NAO","",""
"Comercial / Vendas / Compras","R48","Tabela do Sistema Petrus","R48_DATA_INCLUSAO","datetime(8)","NAO","",""
"Comercial / Vendas / Compras","R48","Tabela do Sistema Petrus","R48_DATA_ALTERACAO","datetime(8)","NAO","",""
"Comercial / Vendas / Compras","R48","Tabela do Sistema Petrus","R48_USUARIO_INCLUSAO","varchar(50)","NAO","",""
"Comercial / Vendas / Compras","R48","Tabela do Sistema Petrus","R48_USUARIO_ALTERACAO","varchar(50)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_CUBAGEM","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_MARGEM","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_PESO_BRUTO","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_PESO_LIQUIDO","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_QTD","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_SUBTOTAL","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_TABELA","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_TOTAL","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_TOTAL_TABELA","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_UNITARIO","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_NF","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_SUGERIDO","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_PROPOSTO","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VOLUME","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_DESCONTO","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_NCM","varchar(15)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_PRODUTO","varchar(20)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_CFOP","int(4)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R13_ID","int(4)","NAO","R13",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_ID","int(4)","SIM","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_SELECIONE","bit(1)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_DATA_INCLUSAO","datetime(8)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_DATA_ALTERACAO","datetime(8)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_USUARIO_INCLUSAO","varchar(50)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_USUARIO_ALTERACAO","varchar(50)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_QTD_EMB","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_EAN13_GTIN","varchar(15)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_UN","varchar(50)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_DESCRICAO","varchar(300)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_BASE_ICMS","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_ALIQUOTA_ICMS","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_ICMS","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_BASE_ICMS_ST","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_ALIQUOTA_ICMS_ST","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_ICMS_ST","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_BASE_IPI","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_ALIQUOTA_IPI","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_IPI","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_ICMS_FCP","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_ICMS_ST_FCP","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","V1_ID","int(4)","NAO","V1",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","A3_ID","int(4)","NAO","A3",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_ITEM","int(4)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_ORIGEM","varchar(150)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","S1_ID","int(4)","NAO","S1",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R7_ID","int(4)","NAO","R7",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_ENDERECO","varchar(100)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","G6_ID","int(4)","NAO","G6",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_PRECO_CUSTO","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_CONTROLE_1","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_CONTROLE_2","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_DESCONTO","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R57_ID","int(4)","NAO","R57",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","J20_ID","int(4)","NAO","J20",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","G17_ID","int(4)","NAO","G17",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_CEST","varchar(20)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_CSOSN","varchar(10)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_CST_ICMS","varchar(10)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_CST_IPI","varchar(10)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_CST_COFINS","varchar(10)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_CST_PIS","varchar(10)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_MODALIDADE_BASE","varchar(50)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_MODALIDADE_BASE_ST","varchar(50)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_ALIQUOTA_ICMS_FCP","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_ALIQUOTA_ICMS_ST_FCP","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_ALIQUOTA_ICMS_RBC","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_ICMS_DESONERADO","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_MOTIVO_DESONERACAO_ICMS","varchar(100)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_BASE_ICMS_FCP","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_BASE_ICMS_ST_FCP","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_ICMS_OPERACAO","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_BASE_COFINS","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_ALIQUOTA_COFINS","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_COFINS","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_BASE_PIS","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_ALIQUOTA_PIS","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_PIS","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_ALIQUOTA_APLICAVEL_CREDITO","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_CREDITO_ICMS","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_ALIQUOTA_ICMS_DIFERIMENTO","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_ICMS_DIFERIMENTO","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_ALIQUOTA_ICMS_PRESUMIDO","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_BASE_ICMS_DIFERIMENTO","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_BASE_PARTILHA_ICMS","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_COMPOE_TOTAL_NF","bit(1)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_EAN13_GTIN_TRIBUTAVEL","varchar(50)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_ENQ_IPI","int(4)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_NUMERO_FCI","varchar(50)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_OBS","varchar(500)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_OBS_FISCAL","varchar(500)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_PARTILHA_ICMS","bit(1)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_UN_TRIBUTAVEL","varchar(50)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_APROX_TRIBUTOS","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_PARTILHA_ICMS","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_FRETE","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_ICMS_PRESUMIDO","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_ICMS_SUBSTITUTO","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_ALIQUOTA_ICMS_EFETIVO","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_BASE_ICMS_EFETIVO","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_ICMS_EFETIVO","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_ALIQUOTA_ICMS_ST_RETIDO","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_BASE_ICMS_ST_RETIDO","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_ICMS_ST_RETIDO","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_CODIGO_BENEFICIO_FISCAL_UF","varchar(20)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_ALIQUOTA_ICMS_ST_FCP_RETIDO","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_BASE_ICMS_ST_FCP_RETIDO","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_ICMS_ST_FCP_RETIDO","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_ALIQUOTA_ICMS_ST_RBC","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_ALIQUOTA_ICMS_INTERESTADUAL","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_ALIQUOTA_ICMS_INTERNA","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_ICMS_DESTINO","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_ICMS_ORIGEM","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_ALIQUOTA_ICMS_FCP_PARTILHA","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_ICMS_FCP_PARTILHA","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_SEGURO","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_OUTRAS_DESPESAS","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_MARGEM","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_LUCRO","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_LUCRO","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_ALIQUOTA_ICMS_ST_MVA","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_ALIQUOTA_ICMS_EFETIVO_RBC","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_PARTILHA_ICMS_INTERESTADUAL","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_BASE_CONTROLE_1","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_VL","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_BASE_CONTROLE_2","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R8_ID","int(4)","NAO","R8",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R62_ID","int(4)","NAO","R62",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_TIPO","varchar(20)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_PRODUTO_ORIGEM","int(4)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_PRODUTO_FILHO","bit(1)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_PERCENTUAL_DESCONTO","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_CUSTO","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_EXPORTACAO","bit(1)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_COMPLEMENTO_TRIBUTO","bit(1)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_BASE_IS","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_ALIQUOTA_IS","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_IS","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_CST_IS","varchar(10)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_BASE_IBS_CBS","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_ALIQUOTA_CBS","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_CBS","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_CST_IBS_CBS","varchar(10)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_ALIQUOTA_IBS_UF","numeric(9)","NAO","",""
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_VALOR_IBS_UF","numeric(9)","NAO","","Campo monetário"
"Estoque / Produtos","R49","Itens do Pedido de Venda","R49_ALIQUOTA_IBS_MUN","numeric(9)","NAO","",""
